Time,Type,Length
9248780182000,MWr,4
9248780272000,MWr,1
9248790304000,MWr,1
9248815658000,MWr,40
9248815697000,MWr,40
9248815732000,MWr,40
9248815767000,MWr,40
9248815802000,MWr,40
9248815837000,MWr,40
9248815872000,MWr,40
9248815907000,MWr,40
9248815946000,MWr,40
9248815981000,MWr,40
9248816016000,MWr,40
9248816051000,MWr,40
9248816086000,MWr,40
9248816121000,MWr,40
9248816156000,MWr,40
9248816191000,MWr,40
9248816888000,MWr,40
9248816923000,MWr,40
9248816958000,MWr,40
9248816997000,MWr,40
9248817032000,MWr,40
9248817067000,MWr,40
9248817102000,MWr,40
9248817137000,MWr,40
9248817172000,MWr,40
9248817207000,MWr,40
9248817248000,MWr,40
9248817281000,MWr,40
9248817316000,MWr,40
9248817351000,MWr,40
9248817386000,MWr,40
9248817423000,MWr,40
9248818940000,MWr,40
9248818975000,MWr,40
9248819010000,MWr,40
9248819047000,MWr,40
9248819086000,MWr,40
9248819121000,MWr,40
9248819156000,MWr,40
9248819191000,MWr,40
9248819226000,MWr,40
9248819261000,MWr,40
9248819296000,MWr,40
9248819335000,MWr,40
9248819370000,MWr,40
9248819405000,MWr,40
9248819440000,MWr,40
9248819475000,MWr,40
9248821484000,MWr,40
9248821519000,MWr,40
9248821554000,MWr,40
9248821590000,MWr,40
9248822778000,MWr,40
9248822813000,MWr,40
9248822848000,MWr,40
9248822883000,MWr,40
9248822918000,MWr,40
9248822953000,MWr,40
9248822992000,MWr,40
9248823029000,MWr,40
9248823064000,MWr,40
9248823099000,MWr,40
9248823134000,MWr,40
9248823169000,MWr,40
9248823358000,MWr,4
9248823440000,MWr,1
9248827070000,MWr,1
9248959106000,MWr,1
9248959348000,MRd,10
9248960268000,CplD,10
9248960628000,MRd,e
9248961566000,CplD,e
9249028388000,MWr,40
9249028423000,MWr,40
9249028458000,MWr,40
9249028495000,MWr,40
9249028534000,MWr,40
9249028569000,MWr,40
9249028604000,MWr,40
9249028639000,MWr,40
9249028674000,MWr,40
9249028709000,MWr,40
9249028744000,MWr,40
9249028783000,MWr,40
9249028818000,MWr,40
9249028853000,MWr,40
9249028888000,MWr,40
9249028923000,MWr,40
9249030366000,MWr,40
9249030401000,MWr,40
9249030436000,MWr,40
9249030471000,MWr,40
9249030506000,MWr,40
9249030541000,MWr,40
9249030576000,MWr,40
9249030615000,MWr,40
9249030650000,MWr,40
9249030685000,MWr,40
9249030720000,MWr,40
9249030755000,MWr,40
9249030790000,MWr,40
9249030825000,MWr,40
9249030864000,MWr,40
9249030899000,MWr,40
9249030934000,MWr,40
9249030969000,MWr,40
9249031004000,MWr,40
9249031039000,MWr,40
9249031074000,MWr,40
9249031113000,MWr,40
9249031148000,MWr,40
9249031183000,MWr,40
9249031218000,MWr,40
9249031253000,MWr,40
9249031288000,MWr,40
9249031323000,MWr,40
9249031358000,MWr,40
9249031397000,MWr,40
9249031432000,MWr,40
9249031467000,MWr,40
9249081056000,MWr,40
9249081091000,MWr,40
9249081130000,MWr,40
9249081165000,MWr,40
9249081202000,MWr,40
9249081237000,MWr,40
9249081272000,MWr,40
9249081307000,MWr,40
9249081342000,MWr,40
9249081381000,MWr,40
9249081416000,MWr,40
9249081451000,MWr,40
9249081486000,MWr,40
9249081521000,MWr,40
9249081556000,MWr,40
9249081591000,MWr,40
9249084184000,MWr,40
9249084219000,MWr,40
9249084258000,MWr,40
9249084293000,MWr,40
9249084328000,MWr,40
9249084363000,MWr,40
9249084398000,MWr,40
9249084433000,MWr,40
9249084468000,MWr,40
9249084507000,MWr,40
9249084542000,MWr,40
9249084577000,MWr,40
9249084612000,MWr,40
9249084647000,MWr,40
9249084684000,MWr,40
9249084719000,MWr,40
9249086206000,MWr,40
9249086241000,MWr,40
9249086276000,MWr,40
9249086330000,MWr,40
9249086365000,MWr,40
9249086400000,MWr,40
9249086435000,MWr,40
9249086470000,MWr,40
9249086505000,MWr,40
9249086540000,MWr,40
9249086575000,MWr,40
9249086614000,MWr,40
9249086649000,MWr,40
9249086684000,MWr,40
9249086719000,MWr,40
9249086754000,MWr,40
9249087026000,MWr,40
9249087061000,MWr,40
9249087096000,MWr,40
9249087135000,MWr,40
9249087170000,MWr,40
9249087205000,MWr,40
9249087240000,MWr,40
9249087276000,MWr,40
9249090068000,MWr,40
9249090103000,MWr,40
9249090138000,MWr,40
9249090173000,MWr,40
9249090208000,MWr,40
9249090247000,MWr,40
9249090282000,MWr,40
9249090317000,MWr,40
9249144752000,MWr,40
9249144787000,MWr,40
9249144822000,MWr,40
9249144857000,MWr,40
9249144894000,MWr,40
9249144931000,MWr,40
9249144966000,MWr,40
9249145001000,MWr,40
9249145038000,MWr,40
9249145073000,MWr,40
9249145108000,MWr,40
9249145143000,MWr,40
9249145178000,MWr,40
9249145217000,MWr,40
9249145252000,MWr,40
9249145287000,MWr,40
9249145560000,MWr,4
9249145646000,MWr,1
9249157878000,MWr,1
9249202264000,MWr,1
9249202504000,MRd,10
9249203444000,CplD,10
9249203808000,MRd,e
9249204676000,CplD,e
9249225808000,MWr,1
9249226046000,MRd,10
9249226966000,CplD,10
9249267190000,MWr,2
9249267332000,MRd,2
9249269582000,MWr,40
9249269617000,MWr,40
9249269652000,MWr,40
9249269687000,MWr,40
9249269726000,MWr,40
9249269761000,MWr,40
9249269796000,MWr,40
9249269831000,MWr,40
9249269866000,MWr,40
9249269901000,MWr,40
9249269938000,MWr,40
9249269975000,MWr,40
9249270028000,MWr,40
9249270063000,MWr,40
9249270098000,MWr,40
9249270133000,MWr,40
9249271480000,MWr,40
9249271519000,MWr,40
9249271554000,MWr,40
9249271589000,MWr,40
9249271624000,MWr,40
9249271659000,MWr,40
9249271694000,MWr,40
9249271729000,MWr,40
9249271764000,MWr,40
9249271803000,MWr,40
9249271838000,MWr,40
9249271873000,MWr,40
9249271908000,MWr,40
9249271943000,MWr,40
9249271978000,MWr,40
9249272013000,MWr,40
9249272452000,MWr,40
9249272487000,MWr,40
9249272522000,MWr,40
9249272561000,MWr,40
9249272596000,MWr,40
9249272631000,MWr,40
9249272666000,MWr,40
9249272701000,MWr,40
9249272736000,MWr,40
9249272771000,MWr,40
9249272806000,MWr,40
9249272845000,MWr,40
9249272880000,MWr,40
9249272915000,MWr,40
9249272950000,MWr,40
9249272985000,MWr,40
9249273632000,MWr,40
9249273667000,MWr,40
9249273704000,MWr,40
9249274266000,MWr,40
9249274301000,MWr,40
9249274336000,MWr,40
9249274371000,MWr,40
9249274410000,MWr,40
9249274445000,MWr,40
9249274480000,MWr,40
9249274515000,MWr,40
9249274550000,MWr,40
9249274587000,MWr,40
9249274622000,MWr,40
9249274661000,MWr,40
9249274682000,CplD,2
9249274696000,MWr,40
9249275106000,MWr,40
9249275141000,MWr,40
9249275180000,MWr,40
9249275215000,MWr,40
9249275250000,MWr,40
9249275285000,MWr,40
9249275320000,MWr,40
9249275357000,MWr,40
9249275392000,MWr,40
9249275431000,MWr,40
9249275600000,MRd,2
9249276210000,MWr,40
9249276245000,MWr,40
9249276280000,MWr,40
9249276315000,MWr,40
9249276350000,MWr,40
9249276385000,MWr,40
9249276420000,MWr,40
9249276455000,MWr,40
9249276476000,CplD,2
9249276494000,MWr,40
9249276529000,MWr,40
9249276565000,MWr,40
9249276600000,MWr,40
9249276635000,MWr,40
9249276672000,MWr,40
9249276707000,MWr,40
9249276746000,MWr,40
9249279596000,MWr,40
9249279635000,MWr,40
9249279670000,MWr,40
9249279705000,MWr,40
9249279740000,MWr,40
9249279775000,MWr,40
9249279810000,MWr,40
9249279845000,MWr,40
9249279884000,MWr,40
9249279919000,MWr,40
9249279954000,MWr,40
9249279989000,MWr,40
9249280024000,MWr,40
9249280061000,MWr,40
9249280096000,MWr,40
9249280135000,MWr,40
9249280570000,MWr,40
9249280607000,MWr,40
9249280646000,MWr,40
9249280681000,MWr,40
9249280716000,MWr,40
9249280751000,MWr,40
9249280786000,MWr,40
9249280821000,MWr,40
9249280856000,MWr,40
9249280891000,MWr,40
9249280930000,MWr,40
9249280965000,MWr,40
9249281000000,MWr,40
9249281035000,MWr,40
9249281070000,MWr,40
9249281107000,MWr,40
9249282906000,MWr,40
9249282941000,MWr,40
9249282976000,MWr,40
9249283017000,MWr,40
9249283052000,MWr,40
9249283087000,MWr,40
9249283122000,MWr,40
9249283157000,MWr,40
9249283192000,MWr,40
9249283227000,MWr,40
9249283266000,MWr,40
9249283301000,MWr,40
9249283336000,MWr,40
9249283371000,MWr,40
9249283406000,MWr,40
9249283441000,MWr,40
9249283716000,MWr,4
9249283806000,MWr,1
9249286878000,MWr,1
9249310972000,MWr,40
9249311007000,MWr,40
9249311044000,MWr,40
9249311079000,MWr,40
9249311118000,MWr,40
9249311153000,MWr,40
9249311188000,MWr,40
9249311223000,MWr,40
9249311258000,MWr,40
9249311293000,MWr,40
9249311328000,MWr,40
9249311363000,MWr,40
9249311402000,MWr,40
9249311437000,MWr,40
9249311472000,MWr,40
9249311507000,MWr,40
9249311696000,MWr,4
9249311780000,MWr,1
9249322558000,MWr,1
9249402806000,MWr,1
9249403042000,MRd,10
9249403958000,CplD,10
9249407952000,MRd,80
9249407960000,MRd,80
9249407968000,MRd,80
9249407976000,MRd,80
9249407984000,MRd,80
9249408806000,CplD,40
9249408840500,CplD,40
9249408875000,CplD,40
9249408909500,CplD,40
9249408944000,CplD,40
9249408978500,CplD,40
9249409015000,CplD,40
9249409049500,CplD,40
9249409088000,CplD,40
9249409122500,CplD,40
9249444832000,MWr,40
9249444867000,MWr,40
9249444902000,MWr,40
9249444937000,MWr,40
9249444972000,MWr,40
9249445011000,MWr,40
9249445046000,MWr,40
9249445081000,MWr,40
9249445116000,MWr,40
9249445151000,MWr,40
9249445186000,MWr,40
9249445221000,MWr,40
9249445258000,MWr,40
9249445297000,MWr,40
9249445332000,MWr,40
9249445367000,MWr,40
9249445642000,MWr,4
9249445724000,MWr,1
9249449378000,MWr,1
9250928710000,MWr,1
9250928950000,MRd,10
9250929878000,CplD,10
9250930240000,MRd,e
9250931166000,CplD,e
9250971410000,MWr,2
9250971554000,MRd,2
9250979226000,CplD,2
9250979654000,MWr,40
9250979689000,MWr,40
9250979724000,MWr,40
9250979763000,MWr,40
9250979798000,MWr,40
9250979833000,MWr,40
9250979868000,MWr,40
9250979903000,MWr,40
9250979938000,MWr,40
9250979973000,MWr,40
9250980150000,MRd,2
9250980958000,CplD,2
9251018788000,MWr,40
9251018827000,MWr,40
9251018862000,MWr,40
9251018897000,MWr,40
9251018934000,MWr,40
9251018967000,MWr,40
9251019002000,MWr,40
9251019037000,MWr,40
9251019076000,MWr,40
9251019111000,MWr,40
9251019146000,MWr,40
9251019181000,MWr,40
9251019216000,MWr,40
9251019251000,MWr,40
9251019287000,MWr,40
9251019323000,MWr,40
9251019472000,MWr,40
9251019507000,MWr,40
9251019542000,MWr,40
9251019577000,MWr,40
9251019616000,MWr,40
9251019651000,MWr,40
9251019686000,MWr,40
9251019721000,MWr,40
9251019756000,MWr,40
9251019791000,MWr,40
9251019826000,MWr,40
9251019880000,MWr,40
9251019915000,MWr,40
9251019950000,MWr,40
9251019985000,MWr,40
9251020022000,MWr,40
9251020788000,MWr,40
9251020823000,MWr,40
9251020858000,MWr,40
9251020893000,MWr,40
9251020932000,MWr,40
9251020967000,MWr,40
9251021002000,MWr,40
9251021037000,MWr,40
9251021072000,MWr,40
9251021107000,MWr,40
9251021142000,MWr,40
9251021181000,MWr,40
9251021216000,MWr,40
9251021251000,MWr,40
9251021286000,MWr,40
9251021321000,MWr,40
9251021386000,MWr,40
9251021425000,MWr,40
9251021460000,MWr,40
9251021496000,MWr,40
9251025908000,MWr,40
9251025943000,MWr,40
9251025978000,MWr,40
9251026013000,MWr,40
9251026048000,MWr,40
9251026083000,MWr,40
9251026122000,MWr,40
9251026157000,MWr,40
9251026192000,MWr,40
9251026227000,MWr,40
9251026262000,MWr,40
9251026297000,MWr,40
9251026332000,MWr,40
9251026371000,MWr,40
9251026406000,MWr,40
9251026441000,MWr,40
9251026476000,MWr,40
9251026511000,MWr,40
9251026546000,MWr,40
9251026581000,MWr,40
9251026616000,MWr,40
9251026655000,MWr,40
9251026690000,MWr,40
9251026725000,MWr,40
9251026760000,MWr,40
9251026795000,MWr,40
9251026832000,MWr,40
9251026867000,MWr,40
9251026906000,MWr,40
9251026941000,MWr,40
9251026976000,MWr,40
9251027011000,MWr,40
9251027046000,MWr,40
9251027081000,MWr,40
9251027116000,MWr,40
9251027155000,MWr,40
9251027190000,MWr,40
9251027225000,MWr,40
9251027260000,MWr,40
9251027295000,MWr,40
9251027330000,MWr,40
9251027365000,MWr,40
9251027400000,MWr,40
9251027439000,MWr,40
9251027474000,MWr,40
9251027509000,MWr,40
9251027544000,MWr,40
9251027579000,MWr,40
9251027614000,MWr,40
9251027651000,MWr,40
9251027688000,MWr,40
9251027723000,MWr,40
9251027760000,MWr,40
9251027795000,MWr,40
9251027830000,MWr,40
9251027865000,MWr,40
9251027900000,MWr,40
9251027939000,MWr,40
9251027974000,MWr,40
9251028009000,MWr,40
9251029118000,MWr,40
9251029153000,MWr,40
9251029188000,MWr,40
9251029223000,MWr,40
9251029262000,MWr,40
9251029297000,MWr,40
9251029334000,MWr,40
9251029367000,MWr,40
9251029404000,MWr,40
9251029439000,MWr,40
9251029474000,MWr,40
9251029513000,MWr,40
9251029548000,MWr,40
9251029583000,MWr,40
9251029618000,MWr,40
9251029653000,MWr,40
9251029926000,MWr,4
9251030016000,MWr,1
9251035360000,MWr,1
9251249960000,MWr,1
9251250198000,MRd,10
9251251114000,CplD,10
9251251476000,MRd,e
9251252402000,CplD,e
9251290422000,MWr,40
9251290457000,MWr,40
9251290496000,MWr,40
9251290531000,MWr,40
9251290566000,MWr,40
9251290601000,MWr,40
9251290636000,MWr,40
9251290671000,MWr,40
9251290706000,MWr,40
9251290741000,MWr,40
9251290782000,MWr,40
9251290817000,MWr,40
9251290852000,MWr,40
9251290887000,MWr,40
9251290938000,MWr,40
9251290973000,MWr,40
9251292068000,MWr,40
9251292105000,MWr,40
9251292140000,MWr,40
9251292175000,MWr,40
9251292210000,MWr,40
9251292245000,MWr,40
9251292280000,MWr,40
9251292319000,MWr,40
9251292354000,MWr,40
9251292389000,MWr,40
9251292424000,MWr,40
9251292459000,MWr,40
9251292494000,MWr,40
9251292529000,MWr,40
9251292564000,MWr,40
9251292603000,MWr,40
9251293982000,MWr,40
9251294017000,MWr,40
9251294052000,MWr,40
9251294087000,MWr,40
9251294122000,MWr,40
9251294161000,MWr,40
9251294196000,MWr,40
9251294231000,MWr,40
9251294266000,MWr,40
9251294301000,MWr,40
9251294338000,MWr,40
9251294373000,MWr,40
9251294412000,MWr,40
9251294447000,MWr,40
9251294482000,MWr,40
9251294517000,MWr,40
9251295892000,MWr,40
9251295929000,MWr,40
9251295964000,MWr,40
9251296004000,MWr,40
9251297548000,MWr,40
9251297583000,MWr,40
9251297618000,MWr,40
9251297653000,MWr,40
9251297688000,MWr,40
9251297723000,MWr,40
9251297758000,MWr,40
9251297799000,MWr,40
9251297834000,MWr,40
9251297869000,MWr,40
9251297904000,MWr,40
9251297939000,MWr,40
9251297974000,MWr,40
9251298009000,MWr,40
9251298044000,MWr,40
9251298083000,MWr,40
9251298118000,MWr,40
9251298153000,MWr,40
9251298188000,MWr,40
9251298223000,MWr,40
9251298258000,MWr,40
9251298293000,MWr,40
9251298332000,MWr,40
9251298369000,MWr,40
9251298402000,MWr,40
9251298437000,MWr,40
9251298474000,MWr,40
9251298509000,MWr,40
9251300396000,MWr,40
9251300435000,MWr,40
9251300470000,MWr,40
9251300505000,MWr,40
9251300540000,MWr,40
9251300575000,MWr,40
9251300610000,MWr,40
9251300645000,MWr,40
9251300684000,MWr,40
9251300719000,MWr,40
9251300754000,MWr,40
9251300789000,MWr,40
9251300824000,MWr,40
9251300859000,MWr,40
9251300894000,MWr,40
9251300935000,MWr,40
9251302312000,MWr,40
9251302347000,MWr,40
9251302382000,MWr,40
9251302417000,MWr,40
9251302452000,MWr,40
9251302491000,MWr,40
9251302526000,MWr,40
9251302561000,MWr,40
9251302596000,MWr,40
9251302631000,MWr,40
9251302666000,MWr,40
9251302701000,MWr,40
9251302736000,MWr,40
9251302775000,MWr,40
9251302810000,MWr,40
9251302845000,MWr,40
9251304222000,MWr,40
9251304257000,MWr,40
9251304292000,MWr,40
9251304333000,MWr,40
9251304366000,MWr,40
9251304401000,MWr,40
9251304438000,MWr,40
9251304471000,MWr,40
9251304508000,MWr,40
9251304543000,MWr,40
9251304582000,MWr,40
9251304617000,MWr,40
9251304652000,MWr,40
9251304687000,MWr,40
9251304722000,MWr,40
9251304757000,MWr,40
9251305034000,MWr,4
9251305122000,MWr,1
9251310006000,MWr,1
9251469884000,MWr,1
9251470130000,MRd,10
9251471088000,CplD,10
9251471446000,MRd,e
9251472566000,CplD,e
9251487838000,MWr,40
9251487873000,MWr,40
9251487908000,MWr,40
9251487947000,MWr,40
9251487982000,MWr,40
9251488017000,MWr,40
9251488052000,MWr,40
9251488087000,MWr,40
9251488124000,MWr,40
9251488159000,MWr,40
9251488194000,MWr,40
9251488233000,MWr,40
9251488268000,MWr,40
9251488303000,MWr,40
9251488338000,MWr,40
9251488373000,MWr,40
9251490434000,MWr,40
9251490469000,MWr,40
9251490504000,MWr,40
9251490539000,MWr,40
9251490578000,MWr,40
9251490613000,MWr,40
9251490648000,MWr,40
9251490683000,MWr,40
9251490720000,MWr,40
9251490753000,MWr,40
9251490790000,MWr,40
9251490829000,MWr,40
9251490864000,MWr,40
9251490899000,MWr,40
9251490934000,MWr,40
9251490969000,MWr,40
9251512522000,MWr,40
9251512557000,MWr,40
9251512592000,MWr,40
9251512627000,MWr,40
9251512662000,MWr,40
9251512701000,MWr,40
9251512736000,MWr,40
9251512771000,MWr,40
9251512806000,MWr,40
9251512841000,MWr,40
9251512876000,MWr,40
9251512911000,MWr,40
9251512950000,MWr,40
9251512985000,MWr,40
9251513022000,MWr,40
9251513055000,MWr,40
9251514438000,MWr,40
9251514473000,MWr,40
9251514512000,MWr,40
9251514547000,MWr,40
9251514582000,MWr,40
9251514617000,MWr,40
9251514652000,MWr,40
9251514687000,MWr,40
9251514722000,MWr,40
9251514757000,MWr,40
9251514796000,MWr,40
9251514831000,MWr,40
9251514866000,MWr,40
9251514901000,MWr,40
9251514936000,MWr,40
9251514971000,MWr,40
9251516350000,MWr,40
9251516385000,MWr,40
9251516420000,MWr,40
9251516455000,MWr,40
9251516490000,MWr,40
9251516525000,MWr,40
9251516560000,MWr,40
9251516599000,MWr,40
9251516634000,MWr,40
9251516669000,MWr,40
9251516704000,MWr,40
9251516741000,MWr,40
9251516774000,MWr,40
9251516828000,MWr,40
9251516867000,MWr,40
9251516902000,MWr,40
9251518268000,MWr,40
9251518303000,MWr,40
9251518338000,MWr,40
9251518373000,MWr,40
9251518412000,MWr,40
9251518447000,MWr,40
9251518482000,MWr,40
9251518518000,MWr,40
9251520764000,MWr,40
9251520799000,MWr,40
9251520834000,MWr,40
9251520869000,MWr,40
9251520904000,MWr,40
9251520939000,MWr,40
9251520974000,MWr,40
9251521009000,MWr,40
9251521048000,MWr,40
9251521083000,MWr,40
9251521118000,MWr,40
9251521153000,MWr,40
9251521188000,MWr,40
9251521223000,MWr,40
9251521260000,MWr,40
9251521299000,MWr,40
9251521334000,MWr,40
9251521369000,MWr,40
9251521404000,MWr,40
9251521439000,MWr,40
9251521474000,MWr,40
9251521509000,MWr,40
9251521548000,MWr,40
9251521583000,MWr,40
9251522768000,MWr,40
9251522803000,MWr,40
9251522856000,MWr,40
9251522891000,MWr,40
9251522926000,MWr,40
9251522961000,MWr,40
9251522996000,MWr,40
9251523031000,MWr,40
9251523066000,MWr,40
9251523101000,MWr,40
9251523140000,MWr,40
9251523175000,MWr,40
9251523210000,MWr,40
9251523245000,MWr,40
9251523280000,MWr,40
9251523315000,MWr,40
9251523592000,MWr,4
9251523678000,MWr,1
9251526896000,MWr,1
9251693084000,MWr,1
9251693322000,MRd,10
9251694248000,CplD,10
9251694606000,MRd,e
9251695524000,CplD,e
9251761568000,MWr,40
9251761603000,MWr,40
9251761638000,MWr,40
9251761673000,MWr,40
9251761712000,MWr,40
9251761747000,MWr,40
9251761782000,MWr,40
9251761817000,MWr,40
9251761852000,MWr,40
9251761887000,MWr,40
9251761922000,MWr,40
9251761957000,MWr,40
9251761996000,MWr,40
9251762031000,MWr,40
9251762066000,MWr,40
9251762101000,MWr,40
9251763750000,MWr,40
9251763798000,MWr,40
9251763833000,MWr,40
9251763870000,MWr,40
9251763905000,MWr,40
9251763940000,MWr,40
9251763975000,MWr,40
9251764010000,MWr,40
9251764045000,MWr,40
9251764084000,MWr,40
9251764119000,MWr,40
9251764154000,MWr,40
9251764189000,MWr,40
9251764224000,MWr,40
9251764259000,MWr,40
9251764294000,MWr,40
9251764962000,MWr,40
9251764997000,MWr,40
9251765032000,MWr,40
9251765067000,MWr,40
9251765106000,MWr,40
9251765141000,MWr,40
9251765176000,MWr,40
